Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.014,270,0.81,-2.06,0.2,0.37,9.82,0.06,0.12,-0.12,38.5,0,15.5,269.63,0.98,-2.05,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,270,0.81,-2.06,0.17,0.36,9.77,0.19,-0.12,-0.12,38.5,0,15.5,269.62,0.98,-2.05,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,270,0.81,-2.06,0.16,0.31,9.81,-0.06,0.19,0.06,39.56,0.75,15.5,269.63,0.98,-2.04,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,270,0.81,-2.06,0.17,0.34,9.8,0.12,0,0,39.56,0.75,15.5,269.64,0.98,-2.05,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,270,0.81,-2.06,0.17,0.36,9.82,0,0,-0.06,39.56,0.37,13.75,269.65,0.98,-2.05,,3,3,3,3,0,0,0.014,0.014
0:00:00.116,270,0.81,-2.06,0.14,0.34,9.81,0.06,0.12,-0.12,39.56,0.37,13.75,269.65,0.97,-2.05,,3,3,3,3,0,0,0.116,0.116
0:00:00.116,270,0.81,-2.06,0.15,0.34,9.84,-0.06,0.12,0,39.56,1.19,15.88,269.68,0.96,-2.05,,3,3,3,3,0,0,0.116,0.116
0:00:00.116,270,0.81,-2.06,0.18,0.34,9.79,0,0,0.06,39.56,1.19,15.88,269.7,0.97,-2.06,,3,3,3,3,0,0,0.116,0.116
0:00:00.116,270,0.81,-2.06,0.16,0.34,9.82,0,0.19,-0.06,39.25,1.19,14.56,269.72,0.96,-2.07,,3,3,3,3,0,0,0.116,0.116
0:00:00.225,270,0.81,-2.06,0.14,0.33,9.8,-0.06,-0.12,0.19,39.25,1.19,14.56,269.74,0.96,-2.07,,3,3,3,3,0,0,0.225,0.225
0:00:00.225,270,0.81,-2.06,0.18,0.35,9.79,0.06,0.06,0,40,-0.25,15.75,269.72,0.96,-2.06,,3,3,3,3,0,0,0.225,0.225
0:00:00.225,270,0.81,-2.06,0.18,0.4,9.78,0.12,0,0.06,40,-0.25,15.75,269.7,0.97,-2.07,,3,3,3,3,0,0,0.225,0.225
0:00:00.225,270,0.81,-2.06,0.15,0.36,9.83,0,0,-0.19,39.56,-0.25,15.5,269.69,0.96,-2.06,,3,3,3,3,0,0,0.225,0.225
0:00:00.334,270,0.81,-2.06,0.13,0.3,9.81,0.06,0.06,0.12,39.56,-0.25,15.5,269.67,0.95,-2.04,,3,3,3,3,0,0,0.334,0.334
0:00:00.334,270,0.81,-2.06,0.14,0.34,9.8,-0.19,0.06,0.06,39.25,0,15.06,269.66,0.95,-2.03,,3,3,3,3,0,0,0.334,0.334
0:00:00.334,270,0.81,-2.06,0.16,0.35,9.81,0.06,-0.06,0.06,39.25,0,15.06,269.65,0.95,-2.03,,3,3,3,3,0,0,0.334,0.334
0:00:00.334,270,0.81,-2.06,0.19,0.36,9.79,0,0.06,0.06,39.25,0.75,15.75,269.66,0.95,-2.04,,3,3,3,3,0,0,0.334,0.334
0:00:00.444,270,0.81,-2.06,0.19,0.38,9.82,0,-0.06,0,39.25,0.75,15.75,269.67,0.96,-2.05,,3,3,3,3,0,0,0.444,0.444
0:00:00.444,270,0.81,-2.06,0.19,0.36,9.8,0.06,0.12,-0.06,39.56,0.75,15.75,269.68,0.97,-2.06,,3,3,3,3,0,0,0.444,0.444
0:00:00.444,270,0.81,-2.06,0.15,0.35,9.8,0.12,0.06,-0.06,39.56,0.75,15.75,269.69,0.96,-2.06,,3,3,3,3,0,0,0.444,0.444
0:00:00.444,270,0.81,-2.06,0.17,0.34,9.81,0,-0.06,0,38.88,0.37,15.06,269.69,0.96,-2.06,,3,3,3,3,0,0,0.444,0.444
0:00:00.444,270,0.81,-2.06,0.17,0.34,9.78,-0.06,0.06,0,38.88,0.37,15.06,269.69,0.96,-2.06,,3,3,3,3,0,0,0.444,0.444
0:00:00.554,270,0.81,-2.06,0.16,0.36,9.8,0.06,0,-0.12,40,1.19,15.06,269.72,0.96,-2.07,,3,3,3,3,0,0,0.554,0.554
0:00:00.554,270,0.81,-2.06,0.15,0.34,9.83,0.19,0.19,-0.12,40,1.19,15.06,269.74,0.96,-2.07,,3,3,3,3,0,0,0.554,0.554
0:00:00.554,270,0.81,-2.06,0.16,0.35,9.79,-0.06,0.06,0.06,39.25,1.19,14.56,269.76,0.96,-2.08,,3,3,3,3,0,0,0.554,0.554
0:00:00.554,270,0.81,-2.06,0.17,0.35,9.8,0,0.06,0,39.25,1.19,14.56,269.78,0.96,-2.09,,3,3,3,3,0,0,0.554,0.554
0:00:00.663,270,0.81,-2.06,0.17,0.36,9.82,-0.12,0,-0.06,39.56,0,15.5,269.77,0.96,-2.08,,3,3,3,3,0,0,0.663,0.663
0:00:00.663,270,0.81,-2.06,0.15,0.33,9.8,0.19,-0.06,-0.06,39.56,0,15.5,269.76,0.95,-2.07,,3,3,3,3,0,0,0.663,0.663
0:00:00.663,270,0.81,-2.06,0.16,0.33,9.8,-0.12,-0.06,0.12,39.56,0.75,15.06,269.77,0.95,-2.07,,3,3,3,3,0,0,0.663,0.663
0:00:00.663,270,0.81,-2.06,0.17,0.37,9.77,0,-0.06,-0.12,39.56,0.75,15.06,269.78,0.96,-2.08,,3,3,3,3,0,0,0.663,0.663
0:00:00.772,270,0.81,-2.06,0.18,0.34,9.84,0,0.06,0.06,38.88,0.75,15.75,269.79,0.96,-2.08,,3,3,3,3,0,0,0.772,0.772
0:00:00.772,270,0.81,-2.06,0.15,0.36,9.82,-0.06,0.06,0,38.88,0.75,15.75,269.8,0.96,-2.08,,3,3,3,3,0,0,0.772,0.772
0:00:00.772,270,0.81,-2.06,0.19,0.37,9.8,-0.06,-0.06,0.12,39.56,0.75,15.5,269.8,0.96,-2.09,,3,3,3,3,0,0,0.772,0.772
0:00:00.772,270,0.81,-2.06,0.19,0.36,9.79,0.06,-0.12,0.06,39.56,0.75,15.5,269.81,0.97,-2.09,,3,3,3,3,0,0,0.772,0.772
0:00:00.772,270,0.81,-2.06,0.16,0.34,9.81,0.06,0,0.06,38.88,1.19,15.06,269.83,0.97,-2.1,,3,3,3,3,0,0,0.772,0.772
0:00:00.882,270,0.81,-2.06,0.15,0.36,9.8,0,0,0.12,38.88,1.19,15.06,269.85,0.97,-2.1,,3,3,3,3,0,0,0.882,0.882
0:00:00.882,270,0.81,-2.06,0.17,0.34,9.8,0.06,0,0.12,40,0.75,15.06,269.86,0.97,-2.1,,3,3,3,3,0,0,0.882,0.882
0:00:00.882,270,0.81,-2.06,0.15,0.35,9.79,-0.06,0.12,0,40,0.75,15.06,269.86,0.96,-2.1,,3,3,3,3,0,0,0.882,0.882
0:00:00.882,270,0.81,-2.06,0.16,0.35,9.81,0,0.06,-0.25,40,0.37,15.5,269.86,0.96,-2.1,,3,3,3,3,0,0,0.882,0.882
0:00:00.991,270,0.81,-2.06,0.15,0.33,9.78,0.06,0,0,40,0.37,15.5,269.86,0.96,-2.09,,3,3,3,3,0,0,0.991,0.991
0:00:00.991,270,0.81,-2.06,0.15,0.35,9.79,0,0.06,0,39.25,0,15.5,269.84,0.95,-2.08,,3,3,3,3,0,0,0.991,0.991
0:00:00.991,270,0.81,-2.06,0.16,0.36,9.82,0.06,0.06,-0.06,39.25,0,15.5,269.83,0.95,-2.08,,3,3,3,3,0,0,0.991,0.991
0:00:00.991,270,0.81,-2.06,0.14,0.35,9.8,0,0.06,-0.12,39.56,0.75,15.75,269.84,0.94,-2.08,,3,3,3,3,0,0,0.991,0.991
0:00:01.100,270,0.81,-2.06,0.16,0.37,9.8,0.12,-0.06,-0.06,39.56,0.75,15.75,269.85,0.94,-2.09,,3,3,3,3,0,0,1.1,1.1
0:00:01.100,270,0.81,-2.06,0.16,0.37,9.83,-0.06,0.19,-0.06,39.56,0,15.88,269.83,0.94,-2.08,,3,3,3,3,0,0,1.1,1.1
0:00:01.100,270,0.81,-2.06,0.18,0.34,9.78,0,0.12,-0.06,39.56,0,15.88,269.82,0.95,-2.07,,3,3,3,3,0,0,1.1,1.1
0:00:01.100,270,0.81,-2.06,0.15,0.36,9.82,0.06,-0.06,0,38.5,0.75,16.25,269.83,0.94,-2.08,,3,3,3,3,0,0,1.1,1.1
0:00:01.100,270,0.81,-2.06,0.16,0.36,9.81,-0.06,0.06,-0.19,38.5,0.75,16.25,269.84,0.94,-2.08,,3,3,3,3,0,0,1.1,1.1
0:00:01.209,270,0.81,-2.06,0.16,0.36,9.81,0,0.06,-0.12,39.56,-0.25,14.56,269.82,0.94,-2.08,,3,3,3,3,0,0,1.209,1.209
0:00:01.209,270,0.81,-2.06,0.19,0.36,9.82,0,-0.12,0,39.56,-0.25,14.56,269.8,0.95,-2.07,,3,3,3,3,0,0,1.209,1.209
0:00:01.209,270,0.81,-2.06,0.19,0.36,9.8,0.06,0.06,0,39.56,0.75,15.75,269.81,0.96,-2.07,,3,3,3,3,0,0,1.209,1.209
0:00:01.209,270,0.81,-2.06,0.17,0.36,9.8,0.12,0,-0.19,39.56,0.75,15.75,269.82,0.96,-2.08,,3,3,3,3,0,0,1.209,1.209
0:00:01.318,270,0.81,-2.06,0.16,0.34,9.86,0,-0.06,0,38.5,0.37,15.06,269.81,0.96,-2.07,,3,3,3,3,0,0,1.318,1.318
0:00:01.318,270,0.81,-2.06,0.16,0.35,9.8,0,0.06,-0.06,38.5,0.37,15.06,269.81,0.96,-2.07,,3,3,3,3,0,0,1.318,1.318
0:00:01.318,270,0.81,-2.06,0.17,0.36,9.79,0,-0.06,0,39.56,0.75,16.69,269.82,0.96,-2.08,,3,3,3,3,0,0,1.318,1.318
0:00:01.318,270,0.81,-2.06,0.17,0.35,9.79,0,-0.06,-0.12,39.56,0.75,16.69,269.83,0.96,-2.08,,3,3,3,3,0,0,1.318,1.318
0:00:01.429,270,0.81,-2.06,0.16,0.35,9.8,-0.06,0.19,0,39.56,1.5,15.06,269.86,0.96,-2.09,,3,3,3,3,0,0,1.429,1.429
0:00:01.429,270,0.81,-2.06,0.15,0.34,9.79,-0.06,0.06,-0.06,39.56,1.5,15.06,269.88,0.95,-2.09,,3,3,3,3,0,0,1.429,1.429
0:00:01.429,270,0.81,-2.06,0.16,0.35,9.83,0,-0.25,-0.06,39.56,0.75,15.06,269.89,0.95,-2.09,,3,3,3,3,0,0,1.429,1.429
0:00:01.429,270,0.81,-2.06,0.14,0.34,9.79,0.06,-0.12,0,39.56,0.75,15.06,269.9,0.95,-2.09,,3,3,3,3,0,0,1.429,1.429
0:00:01.429,270,0.81,-2.06,0.19,0.36,9.81,0.12,0,0,39.25,0.75,15.5,269.91,0.96,-2.1,,3,3,3,3,0,0,1.429,1.429
0:00:01.538,270,0.81,-2.06,0.17,0.36,9.8,0.12,0.06,0.06,39.25,0.75,15.5,269.91,0.96,-2.1,,3,3,3,3,0,0,1.538,1.538
0:00:01.538,270,0.81,-2.06,0.14,0.34,9.79,0,0.06,0.06,39.56,0.37,15.5,269.91,0.95,-2.09,,3,3,3,3,0,0,1.538,1.538
0:00:01.538,270,0.81,-2.06,0.13,0.35,9.8,-0.06,0.06,0.06,39.56,0.37,15.5,269.9,0.94,-2.09,,3,3,3,3,0,0,1.538,1.538
0:00:01.538,270,0.81,-2.06,0.15,0.35,9.81,0,-0.06,0.12,38.88,0.37,13.75,269.9,0.94,-2.09,,3,3,3,3,0,0,1.538,1.538
0:00:01.647,270,0.81,-2.06,0.17,0.35,9.8,0,0,0,38.88,0.37,13.75,269.9,0.94,-2.08,,3,3,3,3,0,0,1.647,1.647
0:00:01.647,270,0.81,-2.06,0.15,0.32,9.81,-0.06,-0.12,0,40,0.37,15.5,269.89,0.94,-2.07,,3,3,3,3,0,0,1.647,1.647
