Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.570,125,0.88,-0.94,0.2,0.13,9.84,0.06,0.06,-0.12,-23.5,-15.75,17.5,125,1.15,-0.82,,3,3,3,3,0,0,0.57,0.57
0:00:00.570,125,0.88,-0.94,0.19,0.15,9.81,-0.06,-0.12,0.12,-23.5,-16.19,17.87,124.96,1.12,-0.85,,3,3,3,3,0,0,0.57,0.57
0:00:00.570,125,0.88,-0.94,0.19,0.13,9.79,0.12,0.06,0,-23.5,-16.19,17.87,124.93,1.11,-0.85,,3,3,3,3,0,0,0.57,0.57
0:00:00.570,125,0.88,-0.94,0.21,0.12,9.8,0,-0.06,0.12,-23.19,-15.5,16.69,124.83,1.11,-0.86,,3,3,3,3,0,0,0.57,0.57
0:00:00.670,125,0.88,-0.94,0.21,0.12,9.83,0.06,-0.19,-0.06,-23.19,-15.5,16.69,124.74,1.11,-0.86,,3,3,3,3,0,0,0.67,0.67
0:00:00.670,125,0.88,-0.94,0.21,0.13,9.84,0.12,0,0.06,-23.87,-16.56,18.69,124.74,1.14,-0.84,,3,3,3,3,0,0,0.67,0.67
0:00:00.670,125,0.88,-0.94,0.21,0.13,9.81,-0.12,0.06,0.06,-23.87,-16.56,18.69,124.75,1.16,-0.81,,3,3,3,3,0,0,0.67,0.67
0:00:00.670,125,0.88,-0.94,0.21,0.13,9.8,0.12,0,0,-22.75,-15.5,17.87,124.7,1.16,-0.82,,3,3,3,3,0,0,0.67,0.67
0:00:00.786,125,0.88,-0.94,0.2,0.13,9.78,0.25,0.06,-0.06,-22.75,-15.5,17.87,124.66,1.15,-0.83,,3,3,3,3,0,0,0.786,0.786
0:00:00.786,125,0.88,-0.94,0.21,0.14,9.81,0.06,0,0,-23.19,-15.5,17.87,124.59,1.14,-0.87,,3,3,3,3,0,0,0.786,0.786
0:00:00.786,125,0.88,-0.94,0.19,0.12,9.82,0.12,0.06,-0.12,-23.19,-15.5,17.87,124.52,1.11,-0.86,,3,3,3,3,0,0,0.786,0.786
0:00:00.786,125,0.88,-0.94,0.22,0.12,9.83,-0.06,0,0,-23.5,-16.56,18.25,124.59,1.18,-0.79,,3,3,3,3,0,0,0.786,0.786
0:00:00.786,125,0.88,-0.94,0.2,0.12,9.82,0.06,-0.06,-0.06,-23.5,-16.56,18.25,124.64,1.19,-0.74,,3,3,3,3,0,0,0.786,0.786
0:00:00.903,125,0.88,-0.94,0.22,0.13,9.8,0.12,-0.06,0,-23.19,-15.75,17.5,124.59,1.2,-0.77,,3,3,3,3,0,0,0.903,0.903
0:00:00.903,125,0.88,-0.94,0.21,0.13,9.81,-0.06,0.06,-0.06,-23.19,-15.75,17.5,124.56,1.19,-0.78,,3,3,3,3,0,0,0.903,0.903
0:00:00.903,125,0.88,-0.94,0.19,0.12,9.81,0,0.06,0.06,-22.37,-16.56,17.5,124.75,1.24,-0.66,,3,3,3,3,0,0,0.903,0.903
0:00:00.903,125,0.88,-0.94,0.22,0.13,9.83,-0.12,0.06,0,-22.37,-16.56,17.5,124.92,1.31,-0.61,,3,3,3,3,0,0,0.903,0.903
0:00:00.903,125,0.88,-0.94,0.2,0.13,9.79,-0.06,-0.12,0.12,-23.19,-15.75,17.06,124.84,1.25,-0.68,,3,3,3,3,0,0,0.903,0.903
0:00:01.011,125,0.88,-0.94,0.22,0.14,9.81,0.12,0.06,0,-23.19,-15.75,17.06,124.78,1.24,-0.75,,3,3,3,3,0,0,1.011,1.011
0:00:01.011,125,0.88,-0.94,0.2,0.13,9.84,0.19,-0.19,-0.12,-23.19,-16.19,18.25,124.78,1.22,-0.75,,3,3,3,3,0,0,1.011,1.011
0:00:01.011,125,0.88,-0.94,0.23,0.12,9.8,-0.06,-0.06,-0.06,-23.19,-16.19,18.25,124.79,1.26,-0.73,,3,3,3,3,0,0,1.011,1.011
0:00:01.011,125,0.88,-0.94,0.2,0.12,9.82,0,-0.06,0.06,-23.19,-16.19,17.19,124.8,1.24,-0.72,,3,3,3,3,0,0,1.011,1.011
0:00:01.120,125,0.88,-0.94,0.21,0.14,9.82,-0.06,0,0,-23.19,-16.19,17.19,124.8,1.24,-0.74,,3,3,3,3,0,0,1.12,1.12
0:00:01.120,125,0.88,-0.94,0.2,0.15,9.81,0,0.06,-0.12,-22.37,-16.56,16.69,124.97,1.27,-0.7,,3,3,3,3,0,0,1.12,1.12
0:00:01.120,125,0.88,-0.94,0.2,0.13,9.79,0,0.06,-0.06,-22.37,-16.56,16.69,125.12,1.29,-0.65,,3,3,3,3,0,0,1.12,1.12
0:00:01.120,125,0.88,-0.94,0.19,0.14,9.81,-0.06,-0.06,0,-23.87,-16.19,17.87,125.02,1.22,-0.74,,3,3,3,3,0,0,1.12,1.12
0:00:01.230,125,0.88,-0.94,0.2,0.13,9.81,-0.06,0,0.06,-23.87,-16.19,17.87,124.94,1.18,-0.78,,3,3,3,3,0,0,1.23,1.23
0:00:01.230,125,0.88,-0.94,0.18,0.14,9.82,0,0,-0.06,-22.75,-16.19,17.5,124.98,1.16,-0.77,,3,3,3,3,0,0,1.23,1.23
0:00:01.230,125,0.88,-0.94,0.21,0.13,9.79,0.06,0.06,-0.12,-22.75,-16.19,17.5,125.03,1.19,-0.75,,3,3,3,3,0,0,1.23,1.23
0:00:01.230,125,0.88,-0.94,0.21,0.13,9.81,-0.12,-0.06,0,-23.5,-15.5,17.5,124.89,1.15,-0.82,,3,3,3,3,0,0,1.23,1.23
0:00:01.230,125,0.88,-0.94,0.21,0.13,9.79,0,-0.25,-0.06,-23.5,-15.5,17.5,124.76,1.13,-0.86,,3,3,3,3,0,0,1.23,1.23
0:00:01.334,125,0.88,-0.94,0.21,0.13,9.81,0,-0.19,0,-23.5,-15.75,16.69,124.69,1.13,-0.88,,3,3,3,3,0,0,1.334,1.334
0:00:01.334,125,0.88,-0.94,0.21,0.13,9.8,0,0.06,0,-23.5,-15.75,16.69,124.61,1.13,-0.88,,3,3,3,3,0,0,1.334,1.334
0:00:01.334,125,0.88,-0.94,0.22,0.13,9.81,0.06,0.12,-0.06,-23.5,-16.19,17.5,124.61,1.17,-0.85,,3,3,3,3,0,0,1.334,1.334
0:00:01.334,125,0.88,-0.94,0.21,0.14,9.8,0.12,0,-0.06,-23.5,-16.19,17.5,124.61,1.18,-0.85,,3,3,3,3,0,0,1.334,1.334
0:00:01.448,125,0.88,-0.94,0.19,0.14,9.81,0.06,-0.06,0.06,-23.19,-15.5,17.19,124.54,1.14,-0.88,,3,3,3,3,0,0,1.448,1.448
0:00:01.448,125,0.88,-0.94,0.2,0.1,9.82,0,0.06,0.06,-23.19,-15.5,17.19,124.47,1.13,-0.84,,3,3,3,3,0,0,1.448,1.448
0:00:01.448,125,0.88,-0.94,0.23,0.13,9.8,0,0.06,0,-22.75,-16.56,16.69,124.63,1.24,-0.74,,3,3,3,3,0,0,1.448,1.448
0:00:01.448,125,0.88,-0.94,0.21,0.12,9.81,-0.12,-0.12,0.06,-22.75,-16.56,16.69,124.77,1.28,-0.67,,3,3,3,3,0,0,1.448,1.448
0:00:01.556,125,0.88,-0.94,0.19,0.11,9.79,-0.06,-0.06,-0.06,-22.37,-15.75,17.19,124.79,1.24,-0.65,,3,3,3,3,0,0,1.556,1.556
0:00:01.556,125,0.88,-0.94,0.22,0.13,9.8,-0.12,-0.06,-0.06,-22.37,-15.75,17.19,124.82,1.26,-0.67,,3,3,3,3,0,0,1.556,1.556
0:00:01.556,125,0.88,-0.94,0.19,0.13,9.84,0,-0.06,0.06,-22.75,-15.5,16.69,124.76,1.21,-0.72,,3,3,3,3,0,0,1.556,1.556
0:00:01.556,125,0.88,-0.94,0.21,0.12,9.8,-0.12,0.06,-0.06,-22.75,-15.5,16.69,124.71,1.2,-0.73,,3,3,3,3,0,0,1.556,1.556
0:00:01.556,125,0.88,-0.94,0.2,0.11,9.82,-0.06,0.06,0.06,-22,-16.19,17.5,124.87,1.24,-0.63,,3,3,3,3,0,0,1.556,1.556
0:00:01.656,125,0.88,-0.94,0.22,0.11,9.81,0.06,0.06,0,-22,-16.19,17.5,125,1.3,-0.57,,3,3,3,3,0,0,1.656,1.656
0:00:01.656,125,0.88,-0.94,0.19,0.12,9.8,0.06,-0.12,0.06,-22.75,-16.19,17.19,125.03,1.26,-0.59,,3,3,3,3,0,0,1.656,1.656
0:00:01.656,125,0.88,-0.94,0.21,0.14,9.83,-0.06,-0.06,-0.06,-22.75,-16.19,17.19,125.05,1.26,-0.64,,3,3,3,3,0,0,1.656,1.656
0:00:01.656,125,0.88,-0.94,0.21,0.13,9.81,0.06,0,-0.06,-22.75,-16.56,17.19,125.14,1.28,-0.63,,3,3,3,3,0,0,1.656,1.656
0:00:01.772,125,0.88,-0.94,0.19,0.13,9.8,-0.06,0.12,0.06,-22.75,-16.56,17.19,125.21,1.26,-0.63,,3,3,3,3,0,0,1.772,1.772
0:00:01.772,125,0.88,-0.94,0.21,0.13,9.81,-0.12,0.06,-0.06,-23.5,-15.75,17.19,125.09,1.21,-0.72,,3,3,3,3,0,0,1.772,1.772
0:00:01.772,125,0.88,-0.94,0.21,0.14,9.83,0,0.25,0,-23.5,-15.75,17.19,124.98,1.17,-0.79,,3,3,3,3,0,0,1.772,1.772
0:00:01.772,125,0.88,-0.94,0.2,0.12,9.81,0,-0.06,-0.06,-23.5,-15.5,17.19,124.84,1.13,-0.84,,3,3,3,3,0,0,1.772,1.772
0:00:01.888,125,0.88,-0.94,0.19,0.13,9.8,0,0.06,0,-23.5,-15.5,17.19,124.73,1.09,-0.88,,3,3,3,3,0,0,1.888,1.888
0:00:01.888,125,0.88,-0.94,0.22,0.14,9.8,0.06,0.06,0.12,-23.87,-16.19,17.87,124.68,1.12,-0.88,,3,3,3,3,0,0,1.888,1.888
0:00:01.888,125,0.88,-0.94,0.22,0.13,9.79,-0.12,0.06,-0.06,-23.87,-16.19,17.87,124.63,1.14,-0.87,,3,3,3,3,0,0,1.888,1.888
0:00:01.888,125,0.88,-0.94,0.2,0.13,9.81,-0.06,-0.12,0.12,-23.5,-15.5,16.69,124.53,1.12,-0.89,,3,3,3,3,0,0,1.888,1.888
0:00:01.888,125,0.88,-0.94,0.21,0.14,9.79,-0.12,0.06,-0.06,-23.5,-15.5,16.69,124.44,1.11,-0.92,,3,3,3,3,0,0,1.888,1.888
0:00:01.987,125,0.88,-0.94,0.23,0.13,9.81,0,-0.12,-0.12,-23.19,-15.06,18.25,124.33,1.13,-0.94,,3,3,3,3,0,0,1.987,1.987
0:00:01.987,125,0.88,-0.94,0.2,0.13,9.8,0.06,-0.19,-0.06,-23.19,-15.06,18.25,124.23,1.11,-0.95,,3,3,3,3,0,0,1.987,1.987
0:00:01.987,125,0.88,-0.94,0.2,0.12,9.81,-0.06,0.06,-0.06,-23.5,-16.19,17.5,124.27,1.13,-0.87,,3,3,3,3,0,0,1.987,1.987
0:00:01.987,125,0.88,-0.94,0.2,0.11,9.8,0.06,0,-0.12,-23.5,-16.19,17.5,124.3,1.15,-0.8,,3,3,3,3,0,0,1.987,1.987
0:00:02.103,125,0.88,-0.94,0.18,0.13,9.8,0.12,-0.06,0,-23.19,-16.19,17.87,124.36,1.15,-0.76,,3,3,3,3,0,0,2.103,2.103
0:00:02.103,125,0.88,-0.94,0.2,0.12,9.81,0,-0.06,-0.12,-23.19,-16.19,17.87,124.41,1.17,-0.72,,3,3,3,3,0,0,2.103,2.103
0:00:02.103,125,0.88,-0.94,0.22,0.13,9.79,0.06,0,0,-23.19,-15.5,17.87,124.35,1.18,-0.76,,3,3,3,3,0,0,2.103,2.103
0:00:02.103,125,0.88,-0.94,0.2,0.11,9.81,-0.06,-0.06,0,-23.19,-15.5,17.87,124.29,1.16,-0.76,,3,3,3,3,0,0,2.103,2.103
0:00:02.103,125,0.88,-0.94,0.2,0.1,9.81,0.12,-0.25,0,-23.5,-16.19,17.87,124.32,1.17,-0.7,,3,3,3,3,0,0,2.103,2.103
0:00:02.203,125,0.88,-0.94,0.19,0.15,9.81,0.12,-0.06,0,-23.5,-16.19,17.87,124.33,1.16,-0.74,,3,3,3,3,0,0,2.203,2.203
0:00:02.203,125,0.88,-0.94,0.22,0.15,9.82,0,0.06,0,-23.5,-15.75,18.25,124.29,1.17,-0.8,,3,3,3,3,0,0,2.203,2.203
0:00:02.203,125,0.88,-0.94,0.19,0.13,9.81,-0.06,-0.06,0,-23.5,-15.75,18.25,124.25,1.15,-0.81,,3,3,3,3,0,0,2.203,2.203
0:00:02.318,125,0.88,-0.94,0.21,0.12,9.8,-0.06,-0.06,-0.12,-23.87,-15.75,16.25,124.18,1.14,-0.82,,3,3,3,3,0,0,2.318,2.318
0:00:02.318,125,0.88,-0.94,0.19,0.14,9.8,0,0,-0.12,-23.87,-15.75,16.25,124.11,1.12,-0.84,,3,3,3,3,0,0,2.318,2.318
0:00:02.318,125,0.88,-0.94,0.23,0.15,9.81,-0.12,0,0.06,-23.87,-16.19,16.69,124.12,1.17,-0.85,,3,3,3,3,0,0,2.318,2.318
0:00:02.318,125,0.88,-0.94,0.19,0.15,9.79,0,0,0,-23.87,-16.19,16.69,124.12,1.16,-0.85,,3,3,3,3,0,0,2.318,2.318
0:00:02.318,125,0.88,-0.94,0.2,0.13,9.81,0.06,0,0,-22,-16.19,17.87,124.35,1.24,-0.71,,3,3,3,3,0,0,2.318,2.318
0:00:02.428,125,0.88,-0.94,0.22,0.14,9.79,0.06,0,0,-22,-16.19,17.87,124.55,1.33,-0.64,,3,3,3,3,0,0,2.428,2.428
0:00:02.428,125,0.88,-0.94,0.2,0.15,9.82,-0.06,-0.06,-0.06,-22.75,-15.75,17.87,124.55,1.29,-0.7,,3,3,3,3,0,0,2.428,2.428
0:00:02.428,125,0.88,-0.94,0.21,0.15,9.8,-0.06,0.12,-0.06,-22.75,-15.75,17.87,124.55,1.27,-0.74,,3,3,3,3,0,0,2.428,2.428
0:00:02.428,125,0.88,-0.94,0.22,0.11,9.81,-0.06,0.12,-0.06,-24.25,-15.5,16.69,124.39,1.22,-0.8,,3,3,3,3,0,0,2.428,2.428
0:00:02.534,125,0.88,-0.94,0.21,0.13,9.82,-0.12,0.06,-0.06,-24.25,-15.5,16.69,124.24,1.18,-0.85,,3,3,3,3,0,0,2.534,2.534
0:00:02.534,125,0.88,-0.94,0.19,0.14,9.81,0,0,0,-23.19,-15.75,17.06,124.24,1.16,-0.85,,3,3,3,3,0,0,2.534,2.534
0:00:02.534,125,0.88,-0.94,0.21,0.12,9.79,-0.06,-0.19,-0.06,-23.19,-15.75,17.06,124.24,1.18,-0.81,,3,3,3,3,0,0,2.534,2.534
0:00:02.534,125,0.88,-0.94,0.22,0.12,9.82,-0.19,0.12,0.06,-23.5,-15.75,18.25,124.2,1.19,-0.8,,3,3,3,3,0,0,2.534,2.534
0:00:02.534,125,0.88,-0.94,0.21,0.15,9.82,0,0.19,-0.06,-23.5,-15.75,18.25,124.17,1.19,-0.84,,3,3,3,3,0,0,2.534,2.534
0:00:02.657,125,0.88,-0.94,0.21,0.13,9.8,-0.06,0.06,0,-23.87,-16.19,17.19,124.17,1.19,-0.82,,3,3,3,3,0,0,2.657,2.657
0:00:02.657,125,0.88,-0.94,0.19,0.12,9.82,0.06,0,-0.12,-23.87,-16.19,17.19,124.16,1.17,-0.79,,3,3,3,3,0,0,2.657,2.657
0:00:02.657,125,0.88,-0.94,0.2,0.12,9.78,-0.12,-0.12,0,-22.75,-16.19,17.87,124.29,1.22,-0.71,,3,3,3,3,0,0,2.657,2.657
0:00:02.657,125,0.88,-0.94,0.22,0.13,9.78,-0.12,0,-0.06,-22.75,-16.19,17.87,124.39,1.27,-0.67,,3,3,3,3,0,0,2.657,2.657
0:00:02.657,125,0.88,-0.94,0.2,0.12,9.78,0.12,0,-0.06,-23.5,-15.75,18.25,124.33,1.23,-0.71,,3,3,3,3,0,0,2.657,2.657
0:00:02.773,125,0.88,-0.94,0.21,0.12,9.82,0,0.12,0.06,-23.5,-15.75,18.25,124.28,1.21,-0.73,,3,3,3,3,0,0,2.773,2.773
0:00:02.773,125,0.88,-0.94,0.21,0.13,9.81,-0.12,-0.06,-0.06,-23.5,-16.19,17.19,124.3,1.22,-0.73,,3,3,3,3,0,0,2.773,2.773
0:00:02.773,125,0.88,-0.94,0.2,0.13,9.79,0,0,-0.06,-23.5,-16.19,17.19,124.32,1.21,-0.73,,3,3,3,3,0,0,2.773,2.773
0:00:02.773,125,0.88,-0.94,0.22,0.13,9.81,0,0.06,0.06,-23.87,-14.69,17.87,124.11,1.16,-0.84,,3,3,3,3,0,0,2.773,2.773
0:00:02.873,125,0.88,-0.94,0.19,0.13,9.79,0.12,0,-0.06,-23.87,-14.69,17.87,123.93,1.09,-0.92,,3,3,3,3,0,0,2.873,2.873
0:00:02.873,125,0.88,-0.94,0.21,0.13,9.8,0,0,0.06,-23.19,-17,17.5,124.17,1.21,-0.76,,3,3,3,3,0,0,2.873,2.873
0:00:02.873,125,0.88,-0.94,0.18,0.12,9.82,0,0,0.06,-23.19,-17,17.5,124.38,1.23,-0.65,,3,3,3,3,0,0,2.873,2.873
0:00:02.873,125,0.88,-0.94,0.19,0.14,9.78,0.06,-0.06,-0.06,-23.5,-16.19,17.5,124.38,1.21,-0.69,,3,3,3,3,0,0,2.873,2.873
0:00:02.989,125,0.88,-0.94,0.22,0.13,9.79,-0.06,0.06,0,-23.5,-16.19,17.5,124.39,1.23,-0.7,,3,3,3,3,0,0,2.989,2.989
0:00:02.989,125,0.88,-0.94,0.2,0.14,9.81,-0.06,0,0.06,-23.5,-16.19,17.5,124.4,1.22,-0.72,,3,3,3,3,0,0,2.989,2.989
0:00:02.989,125,0.88,-0.94,0.2,0.1,9.8,-0.06,0.06,-0.06,-23.5,-16.19,17.5,124.41,1.21,-0.68,,3,3,3,3,0,0,2.989,2.989
0:00:02.989,125,0.88,-0.94,0.22,0.13,9.82,0.06,-0.06,-0.12,-23.19,-17,17.5,124.59,1.29,-0.62,,3,3,3,3,0,0,2.989,2.989
0:00:02.989,125,0.88,-0.94,0.21,0.13,9.81,-0.06,-0.06,-0.06,-23.19,-17,17.5,124.74,1.32,-0.59,,3,3,3,3,0,0,2.989,2.989
0:00:03.105,125,0.88,-0.94,0.21,0.13,9.8,-0.06,-0.06,0.12,-23.5,-15.75,17.06,124.65,1.27,-0.67,,3,3,3,3,0,0,3.105,3.105
0:00:03.105,125,0.88,-0.94,0.2,0.13,9.77,-0.19,-0.06,-0.06,-23.5,-15.75,17.06,124.57,1.22,-0.73,,3,3,3,3,0,0,3.105,3.105
0:00:03.105,125,0.88,-0.94,0.2,0.12,9.79,-0.06,0.12,-0.12,-23.5,-15.75,17.87,124.5,1.19,-0.76,,3,3,3,3,0,0,3.105,3.105
0:00:03.105,125,0.88,-0.94,0.2,0.13,9.82,-0.12,-0.06,0.19,-23.5,-15.75,17.87,124.44,1.16,-0.79,,3,3,3,3,0,0,3.105,3.105
0:00:03.207,125,0.88,-0.94,0.18,0.12,9.83,-0.06,-0.12,-0.19,-22.37,-15.75,17.19,124.51,1.16,-0.73,,3,3,3,3,0,0,3.207,3.207
0:00:03.207,125,0.88,-0.94,0.22,0.12,9.8,0,-0.12,-0.06,-22.37,-15.75,17.19,124.56,1.21,-0.7,,3,3,3,3,0,0,3.207,3.207
0:00:03.207,125,0.88,-0.94,0.21,0.13,9.83,-0.06,0,0,-23.19,-15.75,16.25,124.52,1.2,-0.73,,3,3,3,3,0,0,3.207,3.207
0:00:03.207,125,0.88,-0.94,0.19,0.13,9.82,0,0.19,0.06,-23.19,-15.75,16.25,124.49,1.17,-0.75,,3,3,3,3,0,0,3.207,3.207
0:00:03.207,125,0.88,-0.94,0.21,0.11,9.81,-0.06,-0.06,-0.06,-23.19,-16.19,17.19,124.53,1.19,-0.7,,3,3,3,3,0,0,3.207,3.207
0:00:03.321,125,0.88,-0.94,0.18,0.13,9.82,-0.06,0,-0.06,-23.19,-16.19,17.19,124.56,1.17,-0.7,,3,3,3,3,0,0,3.321,3.321
0:00:03.321,125,0.88,-0.94,0.2,0.13,9.79,0,-0.06,0,-23.5,-15.5,17.87,124.46,1.13,-0.77,,3,3,3,3,0,0,3.321,3.321
0:00:03.321,125,0.88,-0.94,0.21,0.12,9.82,0.12,-0.06,0,-23.5,-15.5,17.87,124.37,1.13,-0.8,,3,3,3,3,0,0,3.321,3.321
0:00:03.321,125,0.88,-0.94,0.2,0.15,9.8,0,-0.06,0,-23.5,-16.19,17.87,124.38,1.14,-0.81,,3,3,3,3,0,0,3.321,3.321
0:00:03.421,125,0.88,-0.94,0.2,0.13,9.8,-0.06,0,0.06,-23.5,-16.19,17.87,124.4,1.16,-0.79,,3,3,3,3,0,0,3.421,3.421
0:00:03.421,125,0.88,-0.94,0.2,0.14,9.8,0,-0.12,-0.06,-23.5,-17,17.5,124.55,1.21,-0.73,,3,3,3,3,0,0,3.421,3.421
0:00:03.421,125,0.88,-0.94,0.2,0.11,9.82,0.06,0.06,0,-23.5,-17,17.5,124.67,1.24,-0.65,,3,3,3,3,0,0,3.421,3.421
0:00:03.421,125,0.88,-0.94,0.2,0.13,9.78,0.12,0.06,0,-22.75,-16.19,17.87,124.74,1.24,-0.65,,3,3,3,3,0,0,3.421,3.421
0:00:03.537,125,0.88,-0.94,0.22,0.15,9.84,0.06,-0.06,-0.12,-22.75,-16.19,17.87,124.79,1.27,-0.68,,3,3,3,3,0,0,3.537,3.537
0:00:03.537,125,0.88,-0.94,0.21,0.14,9.82,0,-0.12,-0.06,-23.19,-15.5,17.87,124.7,1.23,-0.76,,3,3,3,3,0,0,3.537,3.537
0:00:03.537,125,0.88,-0.94,0.21,0.14,9.82,0,-0.19,-0.06,-23.19,-15.5,17.87,124.61,1.2,-0.82,,3,3,3,3,0,0,3.537,3.537
0:00:03.537,125,0.88,-0.94,0.2,0.14,9.81,0.06,-0.06,-0.19,-22.37,-15.5,17.06,124.62,1.2,-0.81,,3,3,3,3,0,0,3.537,3.537
0:00:03.537,125,0.88,-0.94,0.21,0.12,9.81,0,0.12,0.12,-22.37,-15.5,17.06,124.63,1.2,-0.78,,3,3,3,3,0,0,3.537,3.537
0:00:03.659,125,0.88,-0.94,0.21,0.12,9.83,-0.06,-0.06,0.12,-22.75,-15.75,17.5,124.63,1.21,-0.76,,3,3,3,3,0,0,3.659,3.659
0:00:03.659,125,0.88,-0.94,0.2,0.12,9.81,0,-0.12,0,-22.75,-15.75,17.5,124.63,1.2,-0.74,,3,3,3,3,0,0,3.659,3.659
0:00:03.659,125,0.88,-0.94,0.19,0.13,9.85,-0.06,0.06,-0.12,-23.5,-16.19,16.25,124.62,1.18,-0.75,,3,3,3,3,0,0,3.659,3.659
0:00:03.659,125,0.88,-0.94,0.2,0.13,9.78,-0.12,-0.19,0,-23.5,-16.19,16.25,124.61,1.17,-0.76,,3,3,3,3,0,0,3.659,3.659
