Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.013,10,0.63,1.25,0.13,-0.22,9.73,0,0.12,0,-7.5,41.06,13.25,9.63,0.76,1.23,,3,3,3,3,0,0,0.013,0.013
0:00:00.013,10,0.63,1.25,0.13,-0.22,9.75,-0.06,-0.12,-0.12,-7.06,40.69,13.25,9.63,0.76,1.24,,3,3,3,3,0,0,0.013,0.013
0:00:00.013,10,0.63,1.25,0.13,-0.22,9.74,-0.06,0.12,-0.06,-7.06,40.69,13.25,9.64,0.76,1.24,,3,3,3,3,0,0,0.013,0.013
0:00:00.013,10,0.63,1.25,0.11,-0.23,9.74,-0.12,-0.06,-0.19,-6,40.25,12.38,9.63,0.76,1.24,,3,3,3,3,0,0,0.013,0.013
0:00:00.013,10,0.63,1.25,0.11,-0.19,9.72,0,-0.06,-0.12,-6,40.25,12.38,9.62,0.76,1.24,,3,3,3,3,0,0,0.013,0.013
0:00:00.013,10,0.63,1.25,0.14,-0.22,9.73,-0.19,0.06,-0.12,-6.38,40.69,14.06,9.61,0.76,1.24,,3,3,3,3,0,0,0.013,0.013
0:00:01.628,10,0.63,1.25,0.14,-0.23,9.73,-0.19,-0.06,0,-6.38,40.69,14.06,9.61,0.77,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.1,-0.21,9.73,-0.06,0,-0.12,-6.69,41.06,13.25,9.61,0.76,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.1,-0.17,9.74,0,0,-0.12,-6.69,41.06,13.25,9.61,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.13,-0.22,9.77,0,-0.06,0,-7.06,41.38,14.06,9.61,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.14,-0.22,9.73,0.06,0,0.12,-7.06,41.38,14.06,9.61,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.12,-0.2,9.71,0,-0.12,0,-6.69,40.25,12,9.61,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.12,-0.22,9.75,-0.19,-0.12,-0.06,-6.69,40.25,12,9.61,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.12,-0.2,9.74,0.06,-0.19,0.06,-7.88,40.25,13.25,9.63,0.76,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.12,-0.22,9.73,0.06,0,0,-7.88,40.25,13.25,9.64,0.75,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.09,-0.22,9.75,0,0.19,-0.12,-6.38,40.69,13.56,9.64,0.75,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.18,-0.21,9.73,-0.06,0.12,-0.06,-6.38,40.69,13.56,9.64,0.75,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.16,-0.24,9.75,0.31,-0.12,0.06,-7.06,40.69,14.06,9.64,0.76,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.09,-0.22,9.73,0.12,0,0.19,-7.06,40.69,14.06,9.64,0.75,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.05,-0.15,9.7,-0.06,0,0.06,-7.5,40.25,13.25,9.65,0.74,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.16,-0.22,9.73,0,0,0,-7.5,40.25,13.25,9.66,0.74,1.24,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.17,-0.27,9.71,0,-0.06,-0.06,-7.06,41.06,14.38,9.66,0.74,1.25,,3,3,3,3,0,0,1.628,1.628
0:00:01.628,10,0.63,1.25,0.13,-0.23,9.74,-0.06,0.19,0.19,-7.06,41.06,14.38,9.67,0.74,1.25,,3,3,3,3,0,0,1.628,1.628
