Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.014,42,0.25,1,0.06,-0.14,9.73,0,0.06,0,-28.56,31.5,14.69,42.05,0.39,0.99,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,42,0.25,1,0.05,-0.17,9.7,0.06,0.06,-0.06,-28.56,31.5,14.69,42.05,0.39,0.99,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,42,0.25,1,0.04,-0.16,9.72,0.06,0.19,-0.12,-28.19,30.75,14.69,42.06,0.38,0.99,,3,3,3,3,0,0,0.014,0.014
0:00:00.014,42,0.25,1,0.07,-0.16,9.7,0.06,-0.12,-0.06,-28.19,30.75,14.69,42.06,0.38,0.99,,3,3,3,3,0,0,0.014,0.014
0:00:01.612,42,0.25,1,0.08,-0.17,9.71,0.06,0,-0.12,-27.87,31.19,15.06,42.06,0.39,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.06,-0.18,9.72,0.25,0,-0.06,-27.87,31.19,15.06,42.05,0.39,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.06,-0.17,9.73,0,-0.06,0,-27.87,30,14.69,42.06,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.18,9.77,-0.06,0,0,-27.87,30,14.69,42.07,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.05,-0.15,9.75,0.06,0.06,0.12,-27.87,30.75,15.88,42.07,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.05,-0.17,9.72,-0.12,0,0.06,-27.87,30.75,15.88,42.07,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.1,-0.16,9.75,0.06,0.06,0.06,-27.87,31.19,15.5,42.06,0.38,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.17,9.71,-0.06,-0.06,-0.12,-27.87,31.19,15.5,42.06,0.39,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.06,-0.17,9.76,0.06,-0.12,0,-28.56,30.75,14.69,42.07,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.18,9.73,-0.06,-0.06,-0.06,-28.56,30.75,14.69,42.08,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.14,9.81,0.06,0,-0.06,-28.19,31.19,14.69,42.07,0.39,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.06,-0.16,9.71,0.06,-0.06,0.06,-28.19,31.19,14.69,42.07,0.39,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.16,9.75,0,0.06,0,-28.19,30.37,15.5,42.08,0.38,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.07,-0.15,9.75,0,0,0,-28.19,30.37,15.5,42.09,0.38,0.98,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.05,-0.17,9.78,-0.19,0,0.06,-28.19,30.37,14.69,42.09,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.08,-0.17,9.73,-0.06,0.06,-0.06,-28.19,30.37,14.69,42.1,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.09,-0.16,9.74,0.06,0.12,-0.06,-27.87,31.19,15.5,42.1,0.38,0.99,,3,3,3,3,0,0,1.612,1.612
0:00:01.612,42,0.25,1,0.1,-0.18,9.72,-0.12,0,0,-27.87,31.19,15.5,42.09,0.39,0.99,,3,3,3,3,0,0,1.612,1.612
