Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.018,20,0.81,-0.31,0.17,0.07,9.77,-0.06,0,0,-14.19,39.06,13.38,19.88,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.13,0.05,9.74,0,0.06,0,-13.38,38.69,12.56,19.87,0.91,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.18,0.06,9.77,-0.06,-0.06,0.06,-13.38,38.69,12.56,19.87,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.16,0.04,9.77,-0.12,0.06,0.06,-13.75,38.69,13,19.87,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.15,0.04,9.76,-0.06,0,0,-13.75,38.69,13,19.87,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.15,0.05,9.76,0.12,0.06,0.12,-13.75,39.06,12.56,19.86,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.17,0.04,9.75,-0.06,0.06,0.06,-13.75,39.06,12.56,19.86,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.17,0.05,9.77,-0.06,0,0,-13.38,38.69,12.56,19.85,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:00.018,20,0.81,-0.31,0.15,0.07,9.75,0.06,-0.19,0,-13.38,38.69,12.56,19.85,0.92,-0.31,,3,3,3,3,0,0,0.018,0.018
0:00:01.638,20,0.81,-0.31,0.15,0.06,9.76,-0.06,0.19,0,-13.75,39.5,13.38,19.85,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.05,9.75,-0.06,0,0,-13.75,39.5,13.38,19.84,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.06,9.74,0,-0.19,0.12,-14.19,38,12.56,19.85,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.07,9.75,0,-0.06,0,-14.19,38,12.56,19.86,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.06,9.77,0.06,0.06,-0.06,-13.75,39.5,13,19.86,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.13,0.04,9.79,0,0,-0.06,-13.75,39.5,13,19.85,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.78,-0.19,0,0,-13.38,39.5,13.75,19.85,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.04,9.75,-0.06,-0.06,-0.06,-13.38,39.5,13.75,19.84,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.77,0,0.06,0,-12.69,39.5,13.75,19.82,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.76,0,0.06,-0.12,-12.69,39.5,13.75,19.8,0.94,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.76,0,0.06,0.12,-13.38,38.25,12.56,19.8,0.94,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.08,9.78,0.06,0,-0.06,-13.38,38.25,12.56,19.8,0.94,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.04,9.75,0,0.06,0,-14.19,39.06,12.56,19.8,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.03,9.78,-0.06,0,-0.06,-14.19,39.06,12.56,19.81,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.75,0.06,0.06,-0.06,-14.19,39.06,12.56,19.81,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.06,9.76,0.06,0.06,-0.06,-14.19,39.06,12.56,19.82,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.73,0,0,-0.06,-14.5,38.69,13.38,19.83,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.06,9.74,-0.06,0,0,-14.5,38.69,13.38,19.84,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.06,9.76,0.06,-0.12,0,-13.75,39.06,13.38,19.84,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.07,9.78,0,-0.06,-0.06,-13.75,39.06,13.38,19.84,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.04,9.78,-0.06,0.06,0.06,-14.19,40.56,13,19.84,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.78,-0.06,0.06,0,-14.19,40.56,13,19.83,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.76,-0.12,0,-0.06,-13.38,39.5,12.56,19.83,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.76,-0.12,0,-0.06,-13.38,39.5,12.56,19.82,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.04,9.75,-0.12,0,0,-14.19,38.69,13.75,19.82,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.04,9.75,0.12,0.06,-0.12,-14.19,38.69,13.75,19.83,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.03,9.75,0.06,0.06,-0.06,-13.75,39.06,12.56,19.83,0.93,-0.3,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.77,0,-0.06,0.12,-13.75,39.06,12.56,19.83,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.07,9.79,0,0,0,-14.19,39.5,12.56,19.83,0.93,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.08,9.76,0,0,0,-14.19,39.5,12.56,19.83,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.05,9.78,0.06,0,0.06,-13,38.25,13,19.82,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.76,0.06,0,-0.06,-13,38.25,13,19.82,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.06,9.79,-0.06,-0.19,0.06,-14.19,39.5,13.75,19.82,0.92,-0.31,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.08,9.75,0.06,0.06,-0.06,-14.19,39.5,13.75,19.82,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.07,9.77,0,0.06,0.06,-13.38,39.75,13.75,19.81,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.77,-0.06,0.06,-0.12,-13.38,39.75,13.75,19.81,0.93,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.06,9.76,-0.06,0,0.06,-13.38,39.06,13.75,19.8,0.93,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.74,0,0.06,0.06,-13.38,39.06,13.75,19.79,0.93,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.05,9.77,0,0.19,0.06,-14.19,39.5,13,19.79,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.77,-0.06,0.12,-0.06,-14.19,39.5,13,19.8,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.05,9.76,0,0.25,0,-13.75,39.06,13.38,19.8,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.76,-0.06,0,0.06,-13.75,39.06,13.38,19.8,0.92,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.05,9.78,0.06,0.06,0.06,-14.5,38.69,13.75,19.81,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.13,0.04,9.76,0.06,-0.06,0,-14.5,38.69,13.75,19.82,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.06,9.78,0,0,0.12,-14.19,39.5,13,19.82,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.04,9.73,0.19,0,-0.06,-14.19,39.5,13,19.82,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.17,0.07,9.75,0.06,0,0.06,-14.19,38.25,12.56,19.83,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.76,-0.06,0,0,-14.19,38.25,12.56,19.84,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.05,9.74,0,0,-0.06,-13.75,39.06,13.38,19.84,0.91,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.04,9.74,0,0.06,-0.12,-13.75,39.06,13.38,19.84,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.07,9.77,-0.06,0,0,-14.5,38.25,13,19.85,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.76,0.06,0,-0.12,-14.5,38.25,13,19.86,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.07,9.79,-0.06,-0.06,-0.12,-14.19,38.69,12.56,19.87,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.78,0,0,-0.06,-14.19,38.69,12.56,19.88,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.75,0.19,0,0,-14.19,39.5,13.38,19.88,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.07,9.77,0.12,0.06,-0.06,-14.19,39.5,13.38,19.88,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.8,-0.06,0.06,0,-13.75,39.06,13.38,19.88,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.18,0.04,9.79,0,-0.12,-0.06,-13.75,39.06,13.38,19.88,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.77,0.19,0,0,-14.88,38.69,13.38,19.89,0.9,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.14,0.06,9.76,-0.06,0,-0.12,-14.88,38.69,13.38,19.91,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.15,0.07,9.79,0,-0.12,-0.06,-14.19,38,11.75,19.92,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.05,9.78,-0.12,0.12,0,-14.19,38,11.75,19.93,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.04,9.76,0.37,0,-0.06,-13.75,39.06,13,19.92,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
0:00:01.638,20,0.81,-0.31,0.16,0.07,9.76,0.06,0.06,-0.06,-13.75,39.06,13,19.92,0.89,-0.32,,3,3,3,3,0,0,1.638,1.638
