Time,yaw,pitch,roll,acx,acy,acz,gyx,gyy,gyz,mgx,mgy,mgz,ayaw,apitch,aroll,,sys,g,a,m,delete1,delete2,delete3,time
0:00:00.330,200,2.63,0.19,0.47,-0.03,9.73,0.19,-0.12,-0.06,14.69,-39.69,16.56,199.1,2.77,0.17,,3,3,3,3,0,0,0.33,0.33
0:00:00.330,200,2.63,0.19,0.44,-0.05,9.74,0.12,0,0,14.69,-39,17.37,199.23,2.7,0.23,,3,3,3,3,0,0,0.33,0.33
0:00:00.330,200,2.63,0.19,0.44,-0.05,9.71,0,0.06,0,14.69,-39,17.37,199.34,2.67,0.26,,3,3,3,3,0,0,0.33,0.33
0:00:00.330,200,2.63,0.19,0.44,-0.05,9.72,0.06,-0.06,-0.06,14.69,-39,17.75,199.41,2.65,0.27,,3,3,3,3,0,0,0.33,0.33
0:00:00.439,200,2.63,0.19,0.46,-0.02,9.72,0.06,-0.06,0,14.69,-39,17.75,199.46,2.71,0.16,,3,3,3,3,0,0,0.439,0.439
0:00:00.439,200,2.63,0.19,0.44,-0.04,9.71,0.06,0,-0.06,14.69,-39,17.75,199.49,2.64,0.21,,3,3,3,3,0,0,0.439,0.439
0:00:00.439,200,2.63,0.19,0.44,-0.06,9.69,0.06,0.06,0.06,14.69,-39,17.75,199.52,2.62,0.31,,3,3,3,3,0,0,0.439,0.439
0:00:00.439,200,2.63,0.19,0.44,-0.03,9.69,0.06,0.06,-0.06,14.38,-39.38,18.25,199.35,2.53,0.23,,3,3,3,3,0,0,0.439,0.439
0:00:00.548,200,2.63,0.19,0.43,-0.05,9.71,-0.06,-0.19,0,14.38,-39.38,18.25,199.25,2.49,0.3,,3,3,3,3,0,0,0.548,0.548
0:00:00.548,200,2.63,0.19,0.44,-0.02,9.71,-0.12,-0.06,0,13.19,-40.06,17,198.76,2.36,0.26,,3,3,3,3,0,0,0.548,0.548
0:00:00.548,200,2.63,0.19,0.45,-0.06,9.71,-0.06,-0.06,0.06,13.19,-40.06,17,198.34,2.39,0.38,,3,3,3,3,0,0,0.548,0.548
0:00:00.548,200,2.63,0.19,0.46,-0.04,9.7,-0.06,0,0,14.38,-39.38,18.56,198.52,2.66,0.27,,3,3,3,3,0,0,0.548,0.548
0:00:00.548,200,2.63,0.19,0.45,-0.03,9.7,0.06,-0.06,0,14.38,-39.38,18.56,198.65,2.72,0.18,,3,3,3,3,0,0,0.548,0.548
0:00:00.660,200,2.63,0.19,0.45,-0.04,9.73,-0.06,-0.06,-0.06,14,-38.25,17.75,198.76,2.71,0.21,,3,3,3,3,0,0,0.66,0.66
0:00:00.660,200,2.63,0.19,0.46,-0.04,9.73,0.06,0.06,-0.06,14,-38.25,17.75,198.83,2.74,0.22,,3,3,3,3,0,0,0.66,0.66
0:00:00.660,200,2.63,0.19,0.43,-0.03,9.72,-0.19,0,0,15.06,-39,18.56,199.1,2.74,0.15,,3,3,3,3,0,0,0.66,0.66
0:00:00.660,200,2.63,0.19,0.44,-0.03,9.7,0,0,0,15.06,-39,18.56,199.33,2.75,0.13,,3,3,3,3,0,0,0.66,0.66
0:00:00.768,200,2.63,0.19,0.46,-0.05,9.71,-0.12,0,0,15.06,-39,17,199.51,2.8,0.21,,3,3,3,3,0,0,0.768,0.768
0:00:00.768,200,2.63,0.19,0.45,-0.06,9.7,-0.12,-0.06,0,15.06,-39,17,199.66,2.77,0.28,,3,3,3,3,0,0,0.768,0.768
0:00:00.768,200,2.63,0.19,0.43,-0.02,9.7,-0.06,0.12,0,14,-39.38,17.75,199.34,2.49,0.22,,3,3,3,3,0,0,0.768,0.768
0:00:00.768,200,2.63,0.19,0.43,-0.03,9.72,0.06,0,0,14,-39.38,17.75,199.09,2.42,0.22,,3,3,3,3,0,0,0.768,0.768
0:00:00.768,200,2.63,0.19,0.44,-0.04,9.7,-0.12,-0.06,-0.06,15.06,-40.06,17.37,199.25,2.59,0.21,,3,3,3,3,0,0,0.768,0.768
0:00:00.877,200,2.63,0.19,0.44,-0.04,9.71,-0.06,0.12,0,15.06,-40.06,17.37,199.36,2.64,0.21,,3,3,3,3,0,0,0.877,0.877
0:00:00.877,200,2.63,0.19,0.47,-0.05,9.72,-0.06,0,0,14.38,-39,18.25,199.3,2.71,0.29,,3,3,3,3,0,0,0.877,0.877
0:00:00.877,200,2.63,0.19,0.45,-0.04,9.71,-0.06,0,-0.06,14.38,-39,18.25,199.24,2.64,0.26,,3,3,3,3,0,0,0.877,0.877
0:00:00.877,200,2.63,0.19,0.44,-0.05,9.7,0,0.12,-0.06,15.06,-40.06,18.25,199.34,2.65,0.27,,3,3,3,3,0,0,0.877,0.877
0:00:00.986,200,2.63,0.19,0.44,-0.07,9.7,0,-0.06,-0.06,15.06,-40.06,18.25,199.4,2.64,0.36,,3,3,3,3,0,0,0.986,0.986
0:00:00.986,200,2.63,0.19,0.46,-0.04,9.72,-0.19,0,0.12,14.69,-39.69,17.75,199.37,2.68,0.27,,3,3,3,3,0,0,0.986,0.986
0:00:00.986,200,2.63,0.19,0.46,-0.05,9.71,-0.06,0,0,14.69,-39.69,17.75,199.34,2.69,0.3,,3,3,3,3,0,0,0.986,0.986
0:00:00.986,200,2.63,0.19,0.46,-0.04,9.73,-0.06,0,0,15.06,-38.56,18.56,199.55,2.8,0.23,,3,3,3,3,0,0,0.986,0.986
0:00:01.095,200,2.63,0.19,0.45,-0.04,9.72,0.12,-0.06,0.06,15.06,-38.56,18.56,199.71,2.78,0.2,,3,3,3,3,0,0,1.095,1.095
0:00:01.095,200,2.63,0.19,0.44,-0.05,9.72,0,0,0.19,14,-38.25,17.75,199.49,2.55,0.3,,3,3,3,3,0,0,1.095,1.095
0:00:01.095,200,2.63,0.19,0.45,-0.03,9.7,0.06,0,0,14,-38.25,17.75,199.36,2.58,0.22,,3,3,3,3,0,0,1.095,1.095
0:00:01.095,200,2.63,0.19,0.45,-0.02,9.71,-0.06,0.06,0.06,14.69,-39,19,199.41,2.66,0.14,,3,3,3,3,0,0,1.095,1.095
0:00:01.095,200,2.63,0.19,0.46,-0.04,9.71,-0.06,0,0,14.69,-39,19,199.44,2.71,0.21,,3,3,3,3,0,0,1.095,1.095
0:00:01.205,200,2.63,0.19,0.48,-0.04,9.7,-0.06,0.06,-0.06,14,-40.5,17.75,199.03,2.62,0.28,,3,3,3,3,0,0,1.205,1.205
0:00:01.205,200,2.63,0.19,0.44,-0.03,9.7,0,0,0,14,-40.5,17.75,198.72,2.47,0.25,,3,3,3,3,0,0,1.205,1.205
0:00:01.205,200,2.63,0.19,0.43,-0.04,9.69,-0.06,-0.06,0.06,15.06,-39.38,18.25,198.99,2.63,0.2,,3,3,3,3,0,0,1.205,1.205
0:00:01.205,200,2.63,0.19,0.47,-0.05,9.71,0.06,0,0.06,15.06,-39.38,18.25,199.21,2.8,0.22,,3,3,3,3,0,0,1.205,1.205
0:00:01.314,200,2.63,0.19,0.47,-0.02,9.73,-0.06,0.06,0,14.69,-40.06,19,199.13,2.74,0.15,,3,3,3,3,0,0,1.314,1.314
0:00:01.314,200,2.63,0.19,0.45,-0.05,9.72,-0.12,0,0,14.69,-40.06,19,199.08,2.65,0.27,,3,3,3,3,0,0,1.314,1.314
0:00:01.314,200,2.63,0.19,0.45,-0.01,9.71,-0.06,0.06,0,14.38,-39.38,18.25,199.05,2.64,0.11,,3,3,3,3,0,0,1.314,1.314
0:00:01.314,200,2.63,0.19,0.45,-0.04,9.7,-0.12,0.06,-0.06,14.38,-39.38,18.25,199.02,2.64,0.21,,3,3,3,3,0,0,1.314,1.314
0:00:01.423,200,2.63,0.19,0.44,-0.03,9.72,0,0,0.06,15.5,-38.56,19.37,199.35,2.77,0.14,,3,3,3,3,0,0,1.423,1.423
0:00:01.423,200,2.63,0.19,0.44,-0.06,9.71,-0.12,0,-0.12,15.5,-38.56,19.37,199.64,2.81,0.21,,3,3,3,3,0,0,1.423,1.423
0:00:01.423,200,2.63,0.19,0.45,-0.04,9.72,-0.06,0.19,0.06,14.69,-38.56,18.25,199.65,2.7,0.23,,3,3,3,3,0,0,1.423,1.423
0:00:01.423,200,2.63,0.19,0.47,-0.03,9.74,0,-0.19,-0.12,14.69,-38.56,18.25,199.68,2.76,0.19,,3,3,3,3,0,0,1.423,1.423
0:00:01.423,200,2.63,0.19,0.43,-0.07,9.71,-0.12,0,0,14.69,-39,18.25,199.63,2.58,0.35,,3,3,3,3,0,0,1.423,1.423
0:00:01.533,200,2.63,0.19,0.45,-0.04,9.68,-0.06,0.06,0,14.69,-39,18.25,199.62,2.64,0.27,,3,3,3,3,0,0,1.533,1.533
0:00:01.533,200,2.63,0.19,0.45,-0.02,9.72,0,0.06,0,14.38,-39.25,17.75,199.45,2.57,0.18,,3,3,3,3,0,0,1.533,1.533
0:00:01.533,200,2.63,0.19,0.43,-0.05,9.72,0.12,-0.06,0,14.38,-39.25,17.75,199.33,2.49,0.28,,3,3,3,3,0,0,1.533,1.533
0:00:01.533,200,2.63,0.19,0.45,-0.03,9.7,-0.12,0.06,0,14.38,-38.56,18.25,199.36,2.62,0.2,,3,3,3,3,0,0,1.533,1.533
0:00:01.642,200,2.63,0.19,0.46,-0.04,9.72,0,0,-0.06,14.38,-38.56,18.25,199.36,2.69,0.23,,3,3,3,3,0,0,1.642,1.642
0:00:01.642,200,2.63,0.19,0.44,-0.01,9.71,-0.12,-0.06,0,15.06,-39.69,17,199.48,2.67,0.1,,3,3,3,3,0,0,1.642,1.642
0:00:01.642,200,2.63,0.19,0.48,-0.04,9.72,-0.19,0,-0.06,15.06,-39.69,17,199.56,2.81,0.18,,3,3,3,3,0,0,1.642,1.642
0:00:01.642,200,2.63,0.19,0.44,-0.03,9.71,-0.06,0.12,-0.06,15.06,-38.56,18.56,199.72,2.74,0.15,,3,3,3,3,0,0,1.642,1.642
0:00:01.750,200,2.63,0.19,0.46,-0.05,9.74,0.06,-0.06,0,15.06,-38.56,18.56,199.84,2.77,0.22,,3,3,3,3,0,0,1.75,1.75
0:00:01.750,200,2.63,0.19,0.43,-0.01,9.72,-0.06,0,0.06,15.06,-39,18.56,199.88,2.63,0.11,,3,3,3,3,0,0,1.75,1.75
0:00:01.750,200,2.63,0.19,0.46,-0.04,9.69,0.06,-0.06,-0.06,15.06,-39,18.56,199.92,2.71,0.19,,3,3,3,3,0,0,1.75,1.75
0:00:01.750,200,2.63,0.19,0.44,-0.05,9.7,0,-0.06,-0.06,15.06,-39.25,19,199.9,2.62,0.27,,3,3,3,3,0,0,1.75,1.75
0:00:01.750,200,2.63,0.19,0.43,-0.05,9.7,-0.06,0,0,15.06,-39.25,19,199.9,2.56,0.29,,3,3,3,3,0,0,1.75,1.75
0:00:01.861,200,2.63,0.19,0.45,-0.03,9.71,0,0,0.06,15.06,-39,18.56,199.95,2.65,0.2,,3,3,3,3,0,0,1.861,1.861
0:00:01.861,200,2.63,0.19,0.45,-0.04,9.72,-0.31,0,0,15.06,-39,18.56,199.97,2.66,0.23,,3,3,3,3,0,0,1.861,1.861
0:00:01.861,200,2.63,0.19,0.44,-0.04,9.73,0.06,0.06,-0.06,14.38,-39.25,17.75,199.7,2.49,0.27,,3,3,3,3,0,0,1.861,1.861
0:00:01.861,200,2.63,0.19,0.44,-0.04,9.73,-0.06,0,-0.19,14.38,-39.25,17.75,199.52,2.49,0.27,,3,3,3,3,0,0,1.861,1.861
0:00:01.970,200,2.63,0.19,0.45,-0.06,9.71,-0.12,-0.12,0.06,14.69,-39.25,17.75,199.53,2.61,0.33,,3,3,3,3,0,0,1.97,1.97
0:00:01.970,200,2.63,0.19,0.47,-0.05,9.73,-0.19,0.06,0,14.69,-39.25,17.75,199.52,2.72,0.31,,3,3,3,3,0,0,1.97,1.97
0:00:01.970,200,2.63,0.19,0.44,-0.02,9.74,0,0.12,-0.06,15.06,-39.25,18.56,199.62,2.67,0.16,,3,3,3,3,0,0,1.97,1.97
0:00:01.970,200,2.63,0.19,0.45,-0.03,9.71,0.06,0.06,0,15.06,-39.25,18.56,199.7,2.69,0.16,,3,3,3,3,0,0,1.97,1.97
0:00:02.078,200,2.63,0.19,0.45,-0.04,9.72,0.19,0,-0.19,14.69,-39.69,19,199.54,2.59,0.24,,3,3,3,3,0,0,2.078,2.078
0:00:02.078,200,2.63,0.19,0.44,-0.05,9.73,0,0.06,0.06,14.69,-39.69,19,199.44,2.54,0.3,,3,3,3,3,0,0,2.078,2.078
0:00:02.078,200,2.63,0.19,0.44,-0.04,9.71,-0.12,0.31,0.06,14.69,-39,17.75,199.5,2.6,0.25,,3,3,3,3,0,0,2.078,2.078
0:00:02.078,200,2.63,0.19,0.44,-0.02,9.7,-0.06,0.12,-0.12,14.69,-39,17.75,199.53,2.61,0.15,,3,3,3,3,0,0,2.078,2.078
0:00:02.078,200,2.63,0.19,0.45,-0.03,9.72,0,0.19,-0.12,14.69,-39.69,17.75,199.45,2.61,0.18,,3,3,3,3,0,0,2.078,2.078
0:00:02.189,200,2.63,0.19,0.45,-0.04,9.71,0.06,0.06,0.06,14.69,-39.69,17.75,199.4,2.62,0.23,,3,3,3,3,0,0,2.189,2.189
0:00:02.189,200,2.63,0.19,0.46,-0.02,9.69,0.06,-0.06,-0.12,14.69,-39.25,17.75,199.43,2.7,0.15,,3,3,3,3,0,0,2.189,2.189
0:00:02.189,200,2.63,0.19,0.45,-0.06,9.74,0.06,-0.06,0,14.69,-39.25,17.75,199.43,2.66,0.29,,3,3,3,3,0,0,2.189,2.189
0:00:02.189,200,2.63,0.19,0.45,-0.01,9.73,-0.19,0.06,0.06,15.06,-39.25,17.75,199.57,2.71,0.13,,3,3,3,3,0,0,2.189,2.189
0:00:02.298,200,2.63,0.19,0.46,-0.04,9.73,-0.12,0,-0.06,15.06,-39.25,17.75,199.67,2.75,0.19,,3,3,3,3,0,0,2.298,2.298
0:00:02.298,200,2.63,0.19,0.45,-0.02,9.73,-0.12,0,-0.12,14.38,-39.69,18.56,199.4,2.56,0.18,,3,3,3,3,0,0,2.298,2.298
0:00:02.298,200,2.63,0.19,0.47,-0.03,9.69,-0.12,-0.12,-0.06,14.38,-39.69,18.56,199.22,2.65,0.21,,3,3,3,3,0,0,2.298,2.298
0:00:02.298,200,2.63,0.19,0.46,-0.03,9.69,0.06,0.12,0,15.06,-39.38,18.56,199.39,2.76,0.16,,3,3,3,3,0,0,2.298,2.298
0:00:02.298,200,2.63,0.19,0.44,-0.04,9.69,0,0.06,-0.12,15.06,-39.38,18.56,199.5,2.7,0.19,,3,3,3,3,0,0,2.298,2.298
0:00:02.407,200,2.63,0.19,0.45,-0.03,9.72,0.12,0,-0.06,14.69,-39.69,18.25,199.41,2.62,0.19,,3,3,3,3,0,0,2.407,2.407
0:00:02.407,200,2.63,0.19,0.45,-0.04,9.69,0,0,-0.06,14.69,-39.69,18.25,199.36,2.63,0.23,,3,3,3,3,0,0,2.407,2.407
0:00:02.407,200,2.63,0.19,0.45,-0.03,9.72,0,-0.12,-0.12,14.69,-39.69,17.75,199.34,2.64,0.19,,3,3,3,3,0,0,2.407,2.407
0:00:02.407,200,2.63,0.19,0.44,-0.04,9.74,0,0,0,14.69,-39.69,17.75,199.32,2.59,0.23,,3,3,3,3,0,0,2.407,2.407
0:00:02.517,200,2.63,0.19,0.44,-0.04,9.73,0.12,0,0.19,14.69,-39.25,18.25,199.36,2.61,0.23,,3,3,3,3,0,0,2.517,2.517
0:00:02.517,200,2.63,0.19,0.45,-0.03,9.73,0.06,0,0,14.69,-39.25,18.25,199.39,2.65,0.18,,3,3,3,3,0,0,2.517,2.517
0:00:02.517,200,2.63,0.19,0.44,-0.03,9.73,0.19,-0.12,0,13.56,-39,17.75,199.02,2.45,0.23,,3,3,3,3,0,0,2.517,2.517
0:00:02.517,200,2.63,0.19,0.44,-0.03,9.72,-0.06,0,-0.12,13.56,-39,17.75,198.74,2.45,0.23,,3,3,3,3,0,0,2.517,2.517
0:00:02.626,200,2.63,0.19,0.44,-0.04,9.72,0.19,0.12,0.06,14.69,-39.38,18.25,198.93,2.62,0.2,,3,3,3,3,0,0,2.626,2.626
0:00:02.626,200,2.63,0.19,0.46,-0.04,9.71,-0.06,0,0,14.69,-39.38,18.25,199.06,2.74,0.21,,3,3,3,3,0,0,2.626,2.626
0:00:02.626,200,2.63,0.19,0.45,-0.05,9.71,0,-0.06,0.06,14.38,-39.69,18.56,198.97,2.63,0.29,,3,3,3,3,0,0,2.626,2.626
0:00:02.626,200,2.63,0.19,0.44,-0.04,9.73,0.06,0.06,0.19,14.38,-39.69,18.56,198.92,2.58,0.25,,3,3,3,3,0,0,2.626,2.626
0:00:02.626,200,2.63,0.19,0.46,-0.03,9.71,0.06,0.12,0,15.06,-39,18.56,199.18,2.76,0.17,,3,3,3,3,0,0,2.626,2.626
0:00:02.736,200,2.63,0.19,0.45,-0.04,9.72,-0.06,0.06,0.12,15.06,-39,18.56,199.38,2.78,0.18,,3,3,3,3,0,0,2.736,2.736
0:00:02.736,200,2.63,0.19,0.44,-0.03,9.71,-0.12,0.12,0.06,14.69,-39.69,17,199.34,2.63,0.18,,3,3,3,3,0,0,2.736,2.736
0:00:02.736,200,2.63,0.19,0.43,-0.04,9.71,0.06,0.19,-0.06,14.69,-39.69,17,199.33,2.55,0.22,,3,3,3,3,0,0,2.736,2.736
0:00:02.736,200,2.63,0.19,0.45,-0.04,9.7,0.12,0.06,0.12,14.38,-39.69,18.56,199.18,2.57,0.26,,3,3,3,3,0,0,2.736,2.736
0:00:02.845,200,2.63,0.19,0.46,-0.05,9.71,0,0,0.06,14.38,-39.69,18.56,199.07,2.64,0.3,,3,3,3,3,0,0,2.845,2.845
0:00:02.845,200,2.63,0.19,0.44,-0.06,9.72,0,-0.06,0,15.5,-39.69,18.25,199.35,2.73,0.29,,3,3,3,3,0,0,2.845,2.845
0:00:02.845,200,2.63,0.19,0.45,-0.01,9.72,0.12,-0.06,0.06,15.5,-39.69,18.25,199.56,2.78,0.12,,3,3,3,3,0,0,2.845,2.845
0:00:02.845,200,2.63,0.19,0.46,-0.02,9.7,0,-0.06,0.06,14.69,-39.38,18.56,199.48,2.69,0.13,,3,3,3,3,0,0,2.845,2.845
0:00:02.954,200,2.63,0.19,0.45,-0.04,9.72,0.06,0.06,0.06,14.69,-39.38,18.56,199.43,2.64,0.22,,3,3,3,3,0,0,2.954,2.954
0:00:02.954,200,2.63,0.19,0.47,-0.02,9.71,-0.06,0.06,0.12,14.69,-40.06,17.37,199.33,2.7,0.16,,3,3,3,3,0,0,2.954,2.954
0:00:02.954,200,2.63,0.19,0.43,-0.03,9.73,0.12,0.12,-0.06,14.69,-40.06,17.37,199.26,2.54,0.18,,3,3,3,3,0,0,2.954,2.954
0:00:02.954,200,2.63,0.19,0.44,-0.05,9.7,0,0.12,0,14.69,-39,18.56,199.35,2.62,0.25,,3,3,3,3,0,0,2.954,2.954
0:00:02.954,200,2.63,0.19,0.45,-0.04,9.7,0.12,0.12,-0.12,14.69,-39,18.56,199.41,2.67,0.23,,3,3,3,3,0,0,2.954,2.954
0:00:03.064,200,2.63,0.19,0.44,-0.03,9.73,0,-0.06,0.12,14.69,-39.75,18.56,199.34,2.58,0.2,,3,3,3,3,0,0,3.064,3.064
0:00:03.064,200,2.63,0.19,0.43,-0.02,9.69,0.12,-0.06,-0.19,14.69,-39.75,18.56,199.3,2.53,0.14,,3,3,3,3,0,0,3.064,3.064
0:00:03.064,200,2.63,0.19,0.44,-0.04,9.72,0.12,0,-0.06,14,-39,18.25,199.11,2.49,0.24,,3,3,3,3,0,0,3.064,3.064
0:00:03.064,200,2.63,0.19,0.45,-0.05,9.73,0,0.12,-0.06,14,-39,18.25,198.98,2.56,0.3,,3,3,3,3,0,0,3.064,3.064
0:00:03.173,200,2.63,0.19,0.45,-0.04,9.7,0.12,-0.06,-0.06,14.38,-39.38,18.25,199,2.64,0.25,,3,3,3,3,0,0,3.173,3.173
0:00:03.173,200,2.63,0.19,0.43,-0.01,9.71,0,-0.06,0,14.38,-39.38,18.25,198.99,2.56,0.11,,3,3,3,3,0,0,3.173,3.173
0:00:03.173,200,2.63,0.19,0.45,-0.04,9.71,0,0.06,-0.06,15.06,-39,18.56,199.24,2.72,0.14,,3,3,3,3,0,0,3.173,3.173
0:00:03.173,200,2.63,0.19,0.44,-0.03,9.73,0,0,0,15.06,-39,18.56,199.43,2.72,0.13,,3,3,3,3,0,0,3.173,3.173
0:00:03.282,200,2.63,0.19,0.46,-0.02,9.73,0.06,-0.12,0,14.38,-39.38,18.25,199.27,2.64,0.14,,3,3,3,3,0,0,3.282,3.282
0:00:03.282,200,2.63,0.19,0.44,-0.02,9.71,0.12,0,-0.06,14.38,-39.38,18.25,199.17,2.56,0.14,,3,3,3,3,0,0,3.282,3.282
0:00:03.282,200,2.63,0.19,0.45,-0.03,9.71,-0.06,0,-0.06,15.06,-39.25,19,199.36,2.7,0.13,,3,3,3,3,0,0,3.282,3.282
0:00:03.282,200,2.63,0.19,0.46,-0.04,9.7,0,0,0,15.06,-39.25,19,199.49,2.77,0.18,,3,3,3,3,0,0,3.282,3.282
0:00:03.282,200,2.63,0.19,0.45,-0.05,9.72,0,0.06,0,15.06,-39,18.56,199.62,2.75,0.24,,3,3,3,3,0,0,3.282,3.282
0:00:03.392,200,2.63,0.19,0.45,-0.03,9.71,0.06,0.12,-0.06,15.06,-39,18.56,199.72,2.73,0.18,,3,3,3,3,0,0,3.392,3.392
0:00:03.392,200,2.63,0.19,0.45,-0.02,9.71,0.12,0,0.06,14.69,-39,17.75,199.67,2.65,0.14,,3,3,3,3,0,0,3.392,3.392
0:00:03.392,200,2.63,0.19,0.43,-0.03,9.71,-0.06,0,0,14.69,-39,17.75,199.64,2.55,0.17,,3,3,3,3,0,0,3.392,3.392
0:00:03.392,200,2.63,0.19,0.46,-0.05,9.72,0,0,0.06,15.5,-39.69,17.75,199.81,2.71,0.22,,3,3,3,3,0,0,3.392,3.392
0:00:03.500,200,2.63,0.19,0.45,-0.04,9.71,0.06,-0.12,-0.06,15.5,-39.69,17.75,199.94,2.73,0.21,,3,3,3,3,0,0,3.5,3.5
0:00:03.500,200,2.63,0.19,0.43,-0.03,9.73,-0.06,0,-0.12,14.38,-39.25,18.56,199.67,2.48,0.23,,3,3,3,3,0,0,3.5,3.5
0:00:03.500,200,2.63,0.19,0.45,-0.03,9.71,0,0,-0.06,14.38,-39.25,18.56,199.49,2.53,0.22,,3,3,3,3,0,0,3.5,3.5
0:00:03.500,200,2.63,0.19,0.44,-0.06,9.69,-0.06,0,0.12,14.69,-39,19.06,199.51,2.59,0.31,,3,3,3,3,0,0,3.5,3.5
0:00:03.610,200,2.63,0.19,0.44,-0.02,9.73,-0.06,0.06,-0.06,14.69,-39,19.06,199.52,2.59,0.17,,3,3,3,3,0,0,3.61,3.61
0:00:03.610,200,2.63,0.19,0.43,-0.03,9.69,0,0.06,-0.06,15.06,-39,17.75,199.67,2.62,0.15,,3,3,3,3,0,0,3.61,3.61
0:00:03.610,200,2.63,0.19,0.43,-0.05,9.73,0.06,0.06,0.12,15.06,-39,17.75,199.78,2.61,0.23,,3,3,3,3,0,0,3.61,3.61
0:00:03.610,200,2.63,0.19,0.44,-0.04,9.73,0,-0.06,0,14.69,-39.69,18.25,199.62,2.52,0.26,,3,3,3,3,0,0,3.61,3.61
0:00:03.610,200,2.63,0.19,0.47,-0.03,9.72,-0.06,0.12,0,14.69,-39.69,18.25,199.52,2.66,0.21,,3,3,3,3,0,0,3.61,3.61
0:00:03.719,200,2.63,0.19,0.45,-0.06,9.74,-0.12,0.06,0,14.38,-39.25,17.75,199.38,2.59,0.34,,3,3,3,3,0,0,3.719,3.719
0:00:03.719,200,2.63,0.19,0.45,-0.05,9.69,0.06,0,-0.12,14.38,-39.25,17.75,199.29,2.61,0.32,,3,3,3,3,0,0,3.719,3.719
0:00:03.719,200,2.63,0.19,0.44,-0.04,9.67,0,-0.06,-0.06,15.5,-39,18.56,199.57,2.73,0.23,,3,3,3,3,0,0,3.719,3.719
0:00:03.719,200,2.63,0.19,0.45,-0.05,9.69,-0.06,-0.12,0,15.5,-39,18.56,199.8,2.79,0.23,,3,3,3,3,0,0,3.719,3.719
0:00:03.829,200,2.63,0.19,0.47,-0.04,9.73,0,0,-0.06,14.69,-39.75,17.75,199.61,2.69,0.26,,3,3,3,3,0,0,3.829,3.829
0:00:03.829,200,2.63,0.19,0.45,-0.02,9.72,0.06,0,0,14.69,-39.75,17.75,199.49,2.61,0.17,,3,3,3,3,0,0,3.829,3.829
0:00:03.829,200,2.63,0.19,0.46,-0.05,9.73,-0.06,0.06,0,14.69,-40.5,17.75,199.31,2.61,0.29,,3,3,3,3,0,0,3.829,3.829
0:00:03.829,200,2.63,0.19,0.45,-0.04,9.69,0.06,0.12,-0.12,14.69,-40.5,17.75,199.19,2.6,0.26,,3,3,3,3,0,0,3.829,3.829
0:00:03.829,200,2.63,0.19,0.45,-0.04,9.73,0.06,-0.06,-0.19,15.06,-38.56,17.37,199.45,2.73,0.21,,3,3,3,3,0,0,3.829,3.829
